User_ID,Day,Calories_Consumed,Calories_Burned,Weight
2,10,2954.9367539305335,2302.138754990437,95.06091040987192
2,11,2396.6982070708627,2361.0539717801234,95.06553953133825
2,12,2141.808593252961,2044.2643368254394,95.07820761658857
2,13,2531.477200775876,2603.2148278746336,95.06889104164068
2,14,1861.7745014999873,2334.375757083934,95.00751425520122
2,15,2889.9190631599845,2287.474268800367,95.08575383888429
2,16,1973.8738465094677,2587.3433123330756,95.00608247968641
2,17,2982.7805449327207,2290.4663258138007,95.09599341723433
2,18,2606.5626568870543,2913.943538394461,95.05607382223336
2,19,2085.1650527908796,2873.8596183342315,94.95364595657838
2,20,2241.339759263104,2758.7669967122956,94.88644761405251
2,21,2560.235652913074,2642.9296208897103,94.87570813769192
2,22,1908.3477240652899,3002.362994707086,94.73362823241376
2,23,2184.936077966083,2223.822212479825,94.72857808507432
2,24,1848.9301698657166,2709.07153182589,94.61687141468988
2,25,2613.077234210739,2019.9053947134273,94.69390671852071
2,26,2414.511669959137,2271.7949302375255,94.712441360043
2,27,2574.20734849134,2209.23971480599,94.7598397540281
2,28,2629.1252857229592,2464.082415560645,94.78127389301022
2,29,2924.075986484081,2165.025132975192,94.87985192593345
2,30,2209.2796212603103,2136.168225488707,94.8893469123973
2,31,2909.6323419342752,3052.8072240571773,94.87075277186186
2,32,2109.5299532581867,2791.980855241015,94.78212278459137
2,33,2780.666640241459,2666.240973919355,94.7969832607371
2,34,2435.5806940272078,2290.222749080542,94.81586091592497
2,35,1911.723321367079,3076.658909543992,94.6645705797981
2,36,2880.5016685959963,2759.7217487279213,94.68025628367707
2,37,2206.835749258441,2419.051489535193,94.65269579792684
2,38,2671.146814644287,3076.5323119430923,94.60004833074518
2,39,2864.5037091181407,2935.8506550291486,94.59078249361389
2,40,2570.4379753851454,2100.9679579940585,94.6517526257426
2,41,1993.9544569135364,3078.265026232495,94.51093307128559
2,42,2527.714871591508,2011.0364619399556,94.57803416344814
2,43,1921.7658514392385,2796.202122929667,94.46447101130653
2,44,1806.0739006154624,2192.9696617009986,94.41422480856815
2,45,2458.4805472399034,2830.274237231232,94.36593991376408
2,46,2582.3535114031206,2269.1231713526718,94.4066191787057
2,47,2654.615065617043,2284.6989049961603,94.45466023852659
2,48,2190.479637791121,2895.789686141629,94.3630615309486
2,49,2579.5594788566577,3019.0680925930137,94.30598249020362
2,50,2589.1354707604123,2681.970324002566,94.29392601575658
2,51,1912.409721393711,2441.25896367132,94.22524429598027
2,52,2118.2428412180707,2292.7875720549005,94.20257614911834
2,53,2967.6126657029345,2471.7172696001126,94.26697814861221
2,54,2870.455866212536,2757.366351196715,94.28166509861427
2,55,2753.7735642499783,2603.1645117262306,94.30122471582514
2,56,2492.284661551631,2591.021232582637,94.28840178452242
2,57,2034.2915853576533,2866.9425383138064,94.18026529712552
2,58,2136.926834929027,2029.1791597177446,94.19425850169841
2,59,2574.5667550886014,2212.5328152884586,94.24127589647766
2,60,2928.550301223497,3144.714292403105,94.21320265086992
3,1,2244.190440306533,2018.5479398346408,96.19820178076068
3,2,2913.9822751052707,2513.820977980777,96.25017078038724
3,3,2959.9857828524036,3156.3439725071034,96.22466971679572
3,4,2823.6113465608323,2353.338670483503,96.28574409031225
3,5,2262.1172743223105,3021.364005820228,96.18714061868914
3,6,2180.306406187533,2203.391296023311,96.18414258104814
3,7,2468.1615149500203,3123.3857289929374,96.09904852727632
3,8,2635.2357560099676,2684.073404107238,96.09270597557538
3,9,1916.6117925249223,2738.0086720390036,95.98603105615797
3,10,2988.0646201251157,2168.1008182838286,96.0925198615919
3,11,2421.995582836484,3052.8476863135465,96.01059101698449
3,12,2688.9223413050454,2836.4188891943213,95.99143562115472
3,13,2642.980900784531,2431.3893814637063,96.01891503924834
3,14,2152.310213117392,2971.233386574216,95.91256138035784
3,15,2772.136073615017,3040.486782296124,95.87771063897068
3,16,2895.8886630677653,2613.610878633125,95.91437009149466
3,17,2401.8195536246394,2957.95421476013,95.84214481082772
3,18,2579.956716933318,2842.360252709244,95.80806642955812
3,19,2754.9512033233214,3068.0064101810794,95.76740990918698
3,20,2205.594188221843,2450.699543167933,95.73557804490827
3,21,1912.7783278090428,2693.9361691954086,95.63412897459835
3,22,1843.1307285560906,2558.717621758952,95.54119561184474
3,23,2451.173561649092,2343.8495025539414,95.55513380133762
3,24,2508.999912682813,2036.6002999268594,95.61648440039683
3,25,1844.8178264990572,2987.1206727915896,95.46813338139779
3,26,2232.2287696935155,2152.4726151822615,95.47849132354212
3,27,2426.6919120657653,2923.992263718333,95.41390686228854
3,28,2058.985232996212,2747.4685709828004,95.3244934417708
3,29,1902.4169579925215,2062.0180654023293,95.30376602522406
3,30,2437.6255578817777,2648.762145932128,95.27634568911363
3,31,2564.9158817978478,2871.309600467194,95.23655429707864
3,32,2971.0224953550414,2619.5604179614343,95.28219872271417
3,33,2187.547767529495,2954.2234337224445,95.18263045437742
3,34,2124.998701514489,2526.7657048467636,95.13045292147712
3,35,1894.147657610719,2030.420892098549,95.11275509881636
3,36,2955.17809761351,3003.176144614647,95.10652158621882
3,37,2635.1690473124377,2490.743533297124,95.12527814648055
3,38,2007.953184085015,2187.7244512053035,95.10193122867273
3,39,2100.2914777975143,2659.0719976473447,95.02936232999093
3,40,2657.515107240075,2792.2368520612777,95.01186599949467
3,41,2135.9206763351312,3145.838336795833,94.8807078617725
3,42,2685.476300034922,2665.224863013681,94.88333791852851
3,43,2534.0648954812227,2503.520074913348,94.88730477834252
3,44,2097.277187401389,2427.167214381514,94.84446191769575
3,45,2709.415332557243,2017.272186355707,94.93435063798167
3,46,1939.2871686082995,2055.2031704261035,94.91929661177156
3,47,1848.874562782764,3026.5527008132085,94.76635139904033
3,48,2644.3894312560283,2569.0085949047902,94.77614111804698
3,49,1917.4009927812017,2589.9390501401986,94.68879851319517
3,50,2368.166124936679,2207.8422438920184,94.70961979644773
3,51,2320.6219790855675,2478.2056812768483,94.68915438057873
3,52,2539.0201176626597,2762.1123810411727,94.66018135936073
3,53,1854.3648117264534,2449.5351375517653,94.58288651185096
3,54,2551.0318988570834,2603.7635102961053,94.57603825062512
3,55,2827.787809425987,2790.432357942734,94.5808896079606
3,56,1995.5213124977156,2084.682496880516,94.56931023336543
3,57,2570.903133847579,2031.813572649946,94.63932186468979
3,58,2502.930697528156,3128.276289709949,94.55810815141943
3,59,2490.5690134510546,2465.803911447826,94.56132439843284
3,60,2571.945862130824,2549.90346858982,94.56418704694467
4,1,2929.75777053183,2463.323165360929,79.61333144196654
4,2,2953.4286765886973,3086.4207703472766,79.59605974147841
4,3,2034.9493617471558,2083.2335610501987,79.58978906624425
4,4,1920.9336016529119,2021.8661907818596,79.57668093778595
4,5,1913.331552907114,2819.608128099628,79.45898268126744
4,6,1885.4263781522748,2382.7707563525137,79.3943925022804
4,7,2813.8503731633455,2027.9263228829911,79.49646056075836
4,8,2777.362179106723,2338.22572972808,79.55349126846988
4,9,1941.7977931459875,2836.0845984369807,79.4373501249256
4,10,2554.731416135861,3052.9664162324634,79.37264428075721
4,11,2682.085252564663,2964.1771164618185,79.33600897375759
4,12,2138.4414870855676,2212.9274525356673,79.32633547175108
4,13,2700.7377019690302,2968.201687120717,79.29159988926385
4,14,2988.606170400808,2495.1412122937118,79.35568624745957
4,15,2246.4217029513397,2931.6955528903964,79.26668964357138
4,16,2208.9642483036214,3116.9087907242774,79.14877476793234
4,17,2830.095302211614,2514.792832850022,79.1897231405767
4,18,2701.045281349797,2905.4514489016187,79.16317688505049
4,19,1923.7486426031192,3083.0634880154803,79.01261651551641
4,20,2406.3028469374285,2991.74895932929,78.93658455286813
4,21,2184.0595212367343,3074.6278741954407,78.82092632521115
4,22,2267.042014480996,2013.005181776358,78.8539181216663
4,23,2886.4583717031164,2109.5440121433603,78.95481609044029
4,24,2183.176365108498,3140.074360460966,78.8305436235114
4,25,2940.7285763250675,2688.125465747943,78.86334922228765
4,26,2558.204654603759,2538.134626373984,78.86595571946035
4,27,2151.852926037677,2394.3974544438993,78.83445643005695
4,28,2607.022147292446,2902.8494353252163,78.796037301741
4,29,2749.894852471018,2947.541771353465,78.7703688707173
4,30,1909.4473236584286,2593.3043656430978,78.68155626786215
4,31,1869.0705120199732,2659.434658788483,78.57891157347663
4,32,2329.8366016480522,3065.2450193099594,78.48340398676729
4,33,2221.0980150624946,2140.480419713127,78.49387380434513
4,34,1971.590018463403,2913.8127580609666,78.371507214787
4,35,2541.861675979513,2121.347211347348,78.42611948292105
4,36,1900.928167337997,2841.162957750944,78.30401106858172
4,37,1887.3156076370321,2986.2320711484276,78.16129464474906
4,38,2647.4906725877954,2097.6185367702797,78.23270661043965
4,39,1901.8052569022302,3183.967494201411,78.06619203416703
4,40,2249.1249549073445,2444.770576480269,78.04078351188484
4,41,2775.359480709003,3136.6982928606303,77.99385639342358
4,42,2983.201276587445,2904.05382231073,78.00413528358939
4,43,2251.511502637099,2100.2008600384024,78.02378601639441
4,44,2732.576299112924,2670.085099682966,78.03190175658013
4,45,2309.0664110963717,3087.625262113683,77.93079021748697
4,46,1933.4369787673816,2591.150125149031,77.84537292574909
4,47,1813.624373720903,2562.3927703929517,77.74813027683064
4,48,1867.5639308182049,2142.5814995216865,77.71241370946655
4,49,1941.031496132526,2779.052362539276,77.60357983071242
4,50,2695.253855118508,2700.0425181165915,77.60295792642695
4,51,2954.6070581694503,2449.844695428445,77.66851148002968
4,52,2142.854503538233,3042.3189538273523,77.55169791505706
4,53,2068.315006223343,3155.867047328734,77.41045739023818
4,54,1814.5853696277795,3163.854592049167,77.23522762109255
4,55,1851.7918943406914,3069.3717364376853,77.07710036887217
4,56,2433.24133090356,3191.5577553431604,76.97861771634754
4,57,1888.5558776824787,2664.625141281585,76.87782950029572
4,58,2963.163042742919,2627.7174130041785,76.92139386779425
4,59,2555.278365762315,2834.8984267815404,76.88507957415538
4,60,2345.449277721328,2753.069696100876,76.83214185748271
5,1,2881.389612589187,2054.5356564097497,81.40152766721216
5,2,2137.1558275106763,3140.4937808918703,81.27122403690292
5,3,2868.3165406690996,2546.7881033428557,81.31298097681542
5,4,2544.159117361844,2332.857419577359,81.34042275574848
5,5,2025.7453916685135,2556.4380859279786,81.27150162662387
5,6,2224.0226736312634,2700.3873342210463,81.20963608628753
5,7,1893.2815643579818,3169.2737691994,81.0439228129315
5,8,2983.4528933755237,2837.794056823694,81.06283954495122
5,9,2443.3156396129443,2371.4331395435934,81.07217493457061
5,10,2776.5540236483384,2821.677407064655,81.06631475490616
5,11,1995.1403272138696,3093.112621392611,80.92372095046736
5,12,2787.044691507803,3139.759895950309,80.87791378105923
5,13,2670.863410066032,2736.0982351229477,80.86944172585704
5,14,2301.8916435487426,3119.274180024816,80.76328814969132
5,15,2839.2766674004897,2054.262404127427,80.8652380540125
5,16,1831.6403693967025,2451.7560402536596,80.78470355130379
5,17,2772.6639969381995,3184.7313551779334,80.73118830997396
5,18,1980.5002693242338,2712.956858422562,80.63606407762353
5,19,2257.069027957226,3163.897277377524,80.51829417510142
5,20,2810.5427077628506,3005.9944456533653,80.49291083251823
5,21,2362.4317917539643,2497.7834028051984,80.47533270121288
5,22,2128.0884863168476,2067.6505959811125,80.48318177787985
5,23,2837.6668515060637,2975.481210956093,80.46528380912011
5,24,2999.6612079433567,3195.9642044886864,80.43978991346488
5,25,2466.518046723153,2922.7848982166124,80.38053447820599
5,26,2933.7188758589136,3019.5768688128937,80.36938408951066
5,27,2096.8177220918374,2540.652962372112,80.31174314921452
5,28,1954.991298181794,3144.8612327104665,80.15721458628872
5,29,2527.409561341056,2274.3713666041554,80.1900766895013
5,30,2606.040821287028,2741.753888549475,80.17245161583085
5,31,2229.7952616394086,2136.269110639555,80.18459786920745
5,32,2605.8878347113596,2624.369241084552,80.18219768656158
5,33,2726.782070082767,2624.196201334392,80.19552052665877
5,34,2822.617800382248,2662.2882065293825,80.21634255183446
5,35,2473.1255658424634,3051.984323190014,80.14116608984126
5,36,2284.1794394548765,2160.818274140769,80.15718702040154
5,37,1834.5392115760067,2906.164706808343,80.01801487816357
5,38,2544.3714616241577,2844.895721719068,79.97898575347592
5,39,2055.556993810693,2163.6457707041236,79.96494824998327
5,40,1817.4535988014584,2420.705070567916,79.8866039030006
5,41,2507.9012242255594,2470.692854119679,79.89143615885851
5,42,2324.969906428475,3084.990433392498,79.79273219431772
5,43,2217.9065604279604,2616.787386991773,79.74092948956917
5,44,2740.383615289372,2475.851338785524,79.77528433067357
5,45,2546.504040273448,3034.836450496094,79.71186453713817
5,46,2939.4247483891704,2176.4881771148457,79.81094720873223
5,47,2911.9051501937934,2590.539551695446,79.852683000745
5,48,2109.89326595875,2550.9629074859135,79.7954012291181
5,49,2976.0390903425723,2591.1417127914438,79.84538790152733
5,50,2194.5019323450097,2760.081025180071,79.771936071289
5,51,2088.1747425338317,2091.0359937303965,79.77156448022451
5,52,1954.6556662927792,2153.6550067493267,79.74572041003535
5,53,1982.2832322147533,2166.5926071792924,79.72178412757242
5,54,2569.0496937638572,2218.256101278974,79.76734173698604
5,55,2214.800739988636,3076.1460918872144,79.65547870427194
5,56,2368.753968315447,2801.0692862252326,79.59933385779016
5,57,2006.7838454419557,2230.746822570405,79.57024775686439
5,58,1849.0423395197747,2202.7220756865972,79.52431532359597
5,59,2134.3084068383505,2212.4125811320964,79.51417192433705
5,60,1906.4430405084668,2144.763045320721,79.48322127436143
6,1,2047.600462086951,2437.1238332576904,75.68445711067126
6,2,2404.100725025828,2828.473794355238,75.62934372504407
6,3,1847.1745678093187,2959.292478690851,75.48491282752698
6,4,2553.4804673890894,2098.1108383386463,75.54405174039067
6,5,2848.2943489281324,3105.046880638176,75.510707255753
6,6,1873.2935518258364,2332.2531777766444,75.45110210952562
6,7,2767.4415357516737,2897.91162846039,75.43415794164137
6,8,2021.4252232276529,2251.2191880040523,75.40431456959249
6,9,2244.5665233496584,2581.4275822292257,75.36056638012761
6,10,2541.905725836355,2442.696367483727,75.3734507123812
6,11,2355.0416593597774,2896.965125760508,75.30307104142007
6,12,1844.0198434687175,2302.924333212825,75.24347305573902
6,13,2656.019503061463,3074.248205224639,75.18915763987367
6,14,2414.012930538799,2638.536182318379,75.15999877600619
6,15,1928.6064136077312,2536.8948401881457,75.0810002790477
6,16,2439.1407197460276,2290.964604361676,75.10024393039632
6,17,2123.091877139257,2452.7409957255472,75.05743235655395
6,18,1824.0854373332716,2386.494998699814,74.98439215377907
6,19,2053.7376083958534,2392.9968226134974,74.94033251556898
6,20,1943.7145581831014,3068.6327368878738,74.79423924560733
6,21,2512.3109442648583,2814.9227829733873,74.75493900681401
6,22,2747.005486328806,2598.130638714869,74.77427340260803
6,23,1904.3043457049084,2644.527850182257,74.67814047994864
6,24,2504.209341625055,2894.527369021196,74.62744982704005
6,25,2317.991455475615,2153.0963633546767,74.64886477406874
6,26,2140.531086958469,2435.698755678362,74.61053131059863
6,27,2575.1006895979217,2684.933965602694,74.59626724877982
6,28,2227.3160710774155,3183.818298551576,74.47204618027669
6,29,2526.9297832282646,2284.6721500831936,74.50350821055527
6,30,1922.1389671444845,2183.4309670211983,74.46957418459725
6,31,2095.14927406141,2192.817647911467,74.45688998020114
6,32,2023.880428861567,2342.1142024326164,74.4155609186984
6,33,2008.0483143537058,3076.1185095517103,74.27685050373762
6,34,1896.2804947939705,2629.4136674843057,74.18163840338822
6,35,2292.476192387594,3178.854340290328,74.06652435820605
6,36,1934.4466826016628,2477.42671885489,73.99600747038096
6,37,2963.364519930443,3038.608551072776,73.98623551828456
6,38,2780.4864851391358,2309.483392453928,74.04740475110081
6,39,2005.065104868079,2802.371863909317,73.9438584187578
6,40,2915.2511869531027,2668.1154716167157,73.97595396620409
6,41,2485.9352273638797,2335.974912392341,73.9954293317848
6,42,2723.3915198303243,2224.452498269028,74.06022660731225
6,43,2188.415083685092,2510.5237263397003,74.0183943160584
6,44,2409.1324544213458,2290.8916788980964,74.03375026093155
6,45,1937.8041896870443,2732.744050929959,73.93051131791299
6,46,2146.3566638883067,2697.4858657071345,73.85893609689755
6,47,1985.2352583290428,2577.368122225781,73.78203572496291
6,48,2439.107319061903,2062.1882441869125,73.83098625416746
6,49,2203.925133832705,2161.297612326769,73.83652229592147
6,50,1876.0499645673212,3187.952278867934,73.66614537198632
6,51,2186.8246139696676,2971.8493350255617,73.56419410951153
6,52,2105.5687857165167,2817.803266668715,73.47169612497228
6,53,2712.273431867624,2714.766488729413,73.47137235135386
6,54,2365.89142626019,2494.2090969767223,73.45470771879327
6,55,2218.641919851594,3115.434973097391,73.3382410885016
6,56,2796.743289345275,3158.032292799815,73.29132043870231
6,57,1949.1566681826537,2877.040970244373,73.1708159838891
6,58,2926.0085481852457,2217.479679398792,73.26283272009513
6,59,1879.795520840133,2889.3447791480708,73.1317224268084
6,60,2489.3677358158943,3010.1945321099265,73.06408258313384
7,1,2754.320774231868,2241.9527840572932,61.35629824560829
7,2,1996.3871314388455,2197.1189575171916,61.330229177286434
7,3,2777.4896642776584,2798.23666483544,61.32753476162958
7,4,2427.678509722943,2430.596580948203,61.32715579134059
7,5,2852.64064897573,2470.9341289071626,61.37672806667417
7,6,2779.9193273658925,2526.961890284262,61.40957968187958
7,7,2252.3333153098893,2555.215742803528,61.370244301685595
7,8,2161.6534489969704,2897.1312562115013,61.274727703346045
7,9,2403.264468110975,2278.655234176181,61.29091072074017
7,10,2879.4894879294825,2460.669465647854,61.3453029314261
7,11,2452.2634333367864,3087.7665331574563,61.262770061319515
7,12,2549.0855950967907,2140.2776488500367,61.315862002390524
7,13,2927.79854833617,2753.2496636857013,61.338530688708765
7,14,2201.8867375885034,2167.1264871960648,61.34304500694155
7,15,2752.830227124355,2744.087307114216,61.344180451098715
7,16,2440.1533103715856,3072.671099661149,61.26203528365851
7,17,2746.316653469437,2182.0098556793014,61.33532188077412
7,18,2174.0664813546578,2298.186967777359,61.31920233708286
7,19,2692.735551087212,2040.2389216829351,61.403942159083414
7,20,2483.86762184558,2914.9504228888286,61.34795737972715
7,21,2852.1187641140996,2410.498098459089,61.4053107129291
7,22,2785.508765606415,2132.758084346249,61.490083528677175
7,23,2815.742750081422,2152.986394798379,61.57615578261004
7,24,2276.744748672441,2956.7544389354643,61.48784283582263
7,25,1979.9009128185285,2275.10167427917,61.44950507459398
7,26,2666.7030820716795,2864.043843855289,61.42387640423247
7,27,2569.3771594623568,2832.73813336052,61.389673680349595
7,28,2451.2693320171156,2302.158870688343,61.40903867532736
7,29,2214.835192204703,2217.9172601617106,61.40863840676151
7,30,2890.1406736003537,2700.0701537193445,61.43332288986294
7,31,2281.021700116368,2554.406964372959,61.39781831008936
7,32,2936.7400075341784,2184.0216837392963,61.495573936556234
7,33,2503.475798420157,2607.066414661359,61.48212060977166
7,34,2533.7450825215774,2021.7322205850087,61.54861578664654
7,35,2846.548690732982,3118.5419389803346,61.51329198817286
7,36,2478.1598203070507,2835.9809886522708,61.46682170656958
7,37,2906.9992574127546,2848.686361176078,61.47439480997694
7,38,1983.0468514971135,2691.546032200176,61.382381929366154
7,39,2528.058055659427,2508.9568055628633,61.38486261119688
7,40,2683.733082749667,3121.2404177228177,61.328043476784785
7,41,2910.6822154881315,2541.0072456849584,61.37605321312286
7,42,1935.8856550089063,3181.8094387548017,61.214244929519495
7,43,2806.677703735121,2149.5952174439203,61.29958031734952
7,44,2905.0102591408468,3043.875634474554,61.28154585302047
7,45,2422.6056685512867,2709.530522893915,61.244282884924026
7,46,2278.803244644156,2065.7139665864374,61.27195681713931
7,47,2202.236689975081,2963.4241383176136,61.173101304367556
7,48,1805.5584276055233,2400.199006029373,61.0958752552216
7,49,2277.802432309132,2644.8747235255073,61.048203529089605
7,50,2903.8267396953124,2415.6151932391535,61.11160762603196
7,51,2216.3438422754734,2885.001497731698,61.024768969479204
7,52,2342.6615290677687,2269.5257875279785,61.034267117731126
7,53,2342.927419359232,2169.0284244557597,61.05685140278352
7,54,2011.6643838074679,2598.0413272873757,60.98069855298094
7,55,2302.7105394054574,3097.8150812817203,60.87743822286714
7,56,2234.8726789399598,2696.7060203336523,60.817459866841986
7,57,2558.7171455034363,2015.7133479060003,60.887979840555936
7,58,2596.2448464200525,2213.643160243702,60.93766837122819
7,59,2953.284380963346,2178.3952733037354,61.03830332027489
7,60,2297.5489484724285,2102.4196016943724,61.06364479388243
8,1,2402.634012397491,2714.4620207840526,99.81884418912132
8,2,1880.491772866113,2899.9525644790133,99.68644668371705
8,3,2051.886711714703,3077.6651473288566,99.55322870506586
8,4,2046.1675685784087,2228.8252647964,99.52950692633625
8,5,1843.8596014177137,2566.4803341319994,99.4356600779318
8,6,2477.80935991514,2078.850367314023,99.48747293411377
8,7,2730.6331400340127,2543.946601697633,99.51171793909252
8,8,2429.268323193096,2528.915296325874,99.4987767737506
8,9,2280.915673050391,2671.568397569861,99.44804265368315
8,10,1986.288295116855,2218.3137565943252,99.41790947686789
8,11,2834.1427452162206,3135.338554560359,99.37879313799203
8,12,2247.9711795357034,2324.8936077722647,99.36880321224703
8,13,2572.799451886819,2490.4810053177157,99.37949391959367
8,14,1830.4636267924138,2187.3831168394286,99.33314073906809
8,15,2659.166674616877,2790.708730292182,99.31605735521416
8,16,1832.5151910041802,2266.366594319539,99.25971301712126
8,17,2077.2897559056855,2806.271292318474,99.1650400903144
8,18,1823.652645305237,2124.9302983814887,99.12591312238243
8,19,2759.8993024478273,2214.2535944652004,99.19677620134121
8,20,2583.29532942225,2285.819337256072,99.23540944707707
8,21,1919.3296713112143,2291.806629199345,99.18703581618252
8,22,2666.720318226791,3026.835761727543,99.14026757676683
8,23,2796.26383748039,2476.6202355421456,99.18177973286271
8,24,2601.7021638847755,2245.9811544989852,99.22797726654917
8,25,2151.777276313216,3075.602982225344,99.107999902145
8,26,1815.6023082128831,2102.6102370253616,99.07072614515636
8,27,2049.463506175233,2031.8386446485836,99.07301508821176
8,28,2017.7225221077567,2699.6498731636307,98.98445309456814
8,29,2305.7094607109975,3071.2060532923697,98.88503795267445
8,30,2780.932274086129,2410.180822037451,98.93318749190155
8,31,2111.308120117551,2455.63088980072,98.88847024908556
8,32,2508.3539310177694,2321.6763689874515,98.91271408831027
8,33,2548.978689418961,2491.2939826294887,98.92020560867253
8,34,2462.456617022376,2523.35183496238,98.91229713881019
8,35,2153.358911450301,3138.1439683545877,98.78440297557587
8,36,2716.326952991713,2168.135810919743,98.85559663039041
8,37,2842.1615710774954,2584.9174378994167,98.88900495937457
8,38,2873.46267227291,2959.8263071367783,98.87778890289874
8,39,2310.25620536308,2026.963169984141,98.91458020619471
8,40,2122.4128312619355,2649.96105759304,98.84606744952833
8,41,2560.173863791377,2309.465222519843,98.87862701332983
8,42,1967.227288887389,3001.9162841591587,98.7442518191387
8,43,2981.2826168442625,2630.828218763223,98.78976537733104
8,44,2006.0151430179642,2326.7687918232427,98.74810905930438
8,45,1822.06881185696,3097.1585678725987,98.58251298709456
8,46,1941.3012994681694,2691.819770617104,98.48504305577652
8,47,2128.8662648246473,2665.013603018952,98.4154135313357
8,48,2581.7044660222373,2995.690164448642,98.36164915491669
8,49,2047.7055261127239,2013.1949943901766,98.36613104215338
8,50,1964.2627560825688,3080.0223702177263,98.2212271961618
8,51,2848.668093075018,2716.89572260437,98.23834049102813
8,52,2520.620232520384,2798.0440094555065,98.2023114290885
8,53,2010.4455343481395,3097.294335109952,98.06116223418437
8,54,2302.524629870488,2459.766233899397,98.04074124664814
8,55,2422.701246339405,2056.359160130066,98.08831814096104
8,56,1999.5400425072953,2885.6403397116446,97.97324018028515
8,57,1899.3584015101517,2723.782531359666,97.86617211147352
8,58,2094.4189316175853,2467.154736850372,97.81776486404068
8,59,2146.43248412484,2426.807259757939,97.7813525555169
