User_ID,Day,Calories_Consumed,Weight
2,26,2411.0113587787505,96.0535620770677
2,27,2005.2207454976597,96.30631173372421
2,28,2317.6711614631417,96.44415298308925
2,29,2338.033220459277,96.44900089763267
2,30,2611.022849412938,96.30923544006805
2,31,2358.3739407024336,96.21303541699167
2,32,2199.1888393904437,96.16812941674335
2,33,2396.1778391102525,96.06372512987947
2,34,2706.2645452921947,95.83587810610153
2,35,2273.4762143717307,95.75521260785558
2,36,2763.631072926258,95.73814780142983
2,37,2639.091069460729,95.40083399151847
2,38,2409.652787380916,95.56835559483007
2,39,2354.222904402766,95.7782458001311
2,40,2174.3511725900266,96.08026938362667
2,41,3019.2071447059134,95.91813421217695
2,42,2195.886951199907,96.22616834869403
2,43,2803.4093513393523,96.06005457135178
2,44,2203.4816624913815,96.02006856453147
2,45,1926.2025543098553,95.88871936397622
2,46,2028.2954775945182,95.7742822184912
2,47,2319.132241404104,95.82247652424734
2,48,2794.6878554643617,95.56239660598993
2,49,2624.8344271631136,95.48124861382756
2,50,2314.6985947244084,95.61813966977981
2,51,1992.721101151449,95.73836403544112
2,52,2379.473370084055,95.83036913727341
2,53,2416.288300792484,96.31016285445398
2,54,2138.2157123447437,96.22881047582705
2,55,2142.595549692709,96.14199325432324
2,56,2138.321569428183,96.40462982524501
2,57,2755.688982017095,96.23513624514486
2,58,2079.8310356888696,96.36184879433529
2,59,2163.870794335847,96.5099503414298
3,0,2565.4828775369947,85.01359769079055
3,1,2968.8575316806237,85.31248081496823
3,2,2320.769364136289,85.25881538702588
3,3,2590.3655884990767,85.31456913239764
3,4,2702.1692530834544,85.69095247108574
3,5,2451.5218030333904,85.5381870700025
3,6,2090.810202877247,85.44574077219649
3,7,2494.667879419466,85.80594300618084
3,8,2349.3225815707538,85.87086727049704
3,9,2499.679102459779,86.1091857782804
3,10,3262.6856990436913,85.90456011099997
3,11,2357.7741385261384,86.1324613556028
3,12,2709.1734181694983,86.47523561985547
3,13,2679.7844268793942,86.38062675291913
3,14,2681.8024204892977,86.57935494316457
3,15,2750.750625640814,86.64884291115756
3,16,2824.608378158351,86.84114327510686
3,17,2919.253668592863,86.91703490232463
3,18,2454.4705471865486,86.95288873364962
3,19,2866.558661234112,86.74249475660119
3,20,2615.2079639434755,86.64946309898482
3,21,2513.22941816205,86.90403354333999
3,22,2561.935691687576,86.90587543473669
3,23,2096.6491289876294,87.10810755603225
3,24,2698.2512256239274,87.51560976636317
3,25,2412.2725007957047,87.57143119169932
3,26,2579.4210763948317,87.87720560023472
3,27,2476.0173115655193,87.93672271833893
3,28,2686.974924196567,87.95036026337085
3,29,2370.6758869164464,88.00657177940053
3,30,2826.6954962395366,87.75943891108223
3,31,2544.496873525668,87.61423411143932
3,32,2863.1199599590577,87.26303647221276
3,33,2336.9294171001284,87.36025502309339
3,34,2974.263180051907,87.28611052818135
3,35,2338.0461132736455,87.68397309246012
3,36,2070.2018011567316,87.30062802712635
3,37,2636.610306297605,87.18307376212388
3,38,2198.236126142391,87.36453334316028
3,39,2577.7461854129647,87.24221888790495
3,40,2120.5146516803366,87.46659234311959
3,41,2699.6663246692033,87.42142465693675
3,42,3058.5970700959047,87.13546080772161
3,43,2046.9484200041834,87.05651523936581
3,44,2490.9301663749557,87.10695920778966
3,45,2432.235153924706,87.18676909454146
3,46,2129.1441440244716,87.52428329162328
3,47,2479.9606177638343,87.75094315320295
3,48,2607.4235751949163,87.82894086146055
3,49,2675.536155351266,87.89628384826017
3,50,2697.4227992418682,88.13707320779831
3,51,2563.562322192046,88.27121729036661
3,52,2477.685262995437,88.56273692933782
3,53,2301.688280663824,88.94927796275346
3,54,2492.558586088302,88.6646875378095
3,55,2543.0372957548416,88.5234861252141
3,56,2756.799035978222,88.36020898328913
3,57,2370.750941317171,87.99968460722528
3,58,2368.914075506882,87.53253106602607
3,59,2029.435124235888,87.74632449687125
4,0,2388.909372650582,59.86077626222008
4,1,1863.0764821165687,59.888908386178535
4,2,2152.088563328162,59.65737580700589
4,3,2604.1888155854776,59.77427430531191
4,4,2086.8800729064333,59.78826046689639
4,5,2215.6841674395982,59.371794682512274
4,6,2079.0161102991533,59.24502812054339
4,7,1852.683322086858,59.22783221819587
4,8,2692.4752831101896,59.28596105563695
4,9,1981.8156281204936,59.42273133878284
4,10,2572.975956031133,59.553137733680224
4,11,2171.0584360313846,59.42142711697339
4,12,2362.6363191394094,59.472920688332536
4,13,2421.727291063652,59.56507739074577
4,14,2468.0351396511332,59.41713868420044
4,15,2548.3875447456303,59.4053315636207
4,16,2775.7475868429124,59.186639680290114
4,17,2673.9584660049077,59.15858688361257
4,18,1957.7439239709981,59.08718963902045
4,19,2057.0651325970366,59.18450389225646
4,20,2310.0199714659825,59.04939367764918
4,21,2145.862947377038,59.47879662958951
4,22,2671.432276085546,59.49875448676715
4,23,2164.570368505793,59.521280097117234
4,24,2337.2247168744575,59.2928182864387
4,25,2075.956363828329,58.96912912896539
4,26,2272.9362618369164,59.08301416927197
4,27,2008.2133863655204,59.41663696851307
4,28,1785.4396261546303,59.17151909622444
4,29,2220.504870623324,59.372193880699086
4,30,2658.3476324926933,59.21480945573084
4,31,2476.7735750847214,59.16508123585285
4,32,2101.3811350730866,59.34853896230892
4,33,2348.8661885793585,59.00784535383103
4,34,2596.131429973101,59.2263360785673
4,35,1965.5005146024737,59.32986935804087
4,36,2301.3783809401543,59.362756181869955
4,37,1988.0777789017066,59.24987196882178
4,38,2145.503103757899,59.48541338582916
4,39,2316.2493714336624,59.39011129260956
4,40,2384.678938249836,58.79033658495179
4,41,2497.7990351669637,58.397636723986864
4,42,2044.437042634393,58.18782382070072
4,43,1764.764882339061,58.470431313594126
4,44,2012.8589646617652,58.55795421466671
4,45,2139.0931513915775,58.65519045461312
4,46,2176.215892373409,58.39559894908475
4,47,2452.0493708894746,58.258032042084416
4,48,1686.1947554574072,58.233055057890965
4,49,2603.397262245626,58.3446282456396
4,50,2048.573684732975,58.28836055416843
4,51,2056.6788096901178,58.71624138664231
4,52,2267.7499607247987,58.787369114045525
4,53,2462.254361264885,58.79498603205738
4,54,2075.4566813091214,58.76580861337626
4,55,2131.6889472311136,58.76115382553198
4,56,2371.4581881464264,58.743193799694595
4,57,2372.9613482200066,58.69850606508006
4,58,2176.7598821501597,58.29580221946002
4,59,2428.067627466077,58.32939883640446
5,0,2452.57564156806,69.53952468492498
5,1,2779.6850200443823,69.43024151105574
5,2,2485.627453631419,69.17908437173178
5,3,2337.0047801289347,68.94452695110759
5,4,1966.0419204014224,69.35163590866131
5,5,2095.96788838116,69.40255166774257
5,6,2414.19292781679,69.46778930258299
5,7,2198.2982801532366,69.53492102625246
5,8,2874.1972841816464,69.42975769858971
5,9,2213.502322624654,69.63205354999714
5,10,2484.830388497559,69.8263871721628
5,11,2344.7916752189194,69.57290059655062
5,12,2643.2020683004926,69.27999132837671
5,13,2243.963248181874,69.11734516622067
5,14,2133.9311046322664,69.18559654490187
5,15,2249.5797732452456,69.25746028475736
5,16,2637.285989327758,69.28529527743449
5,17,2079.9256180229695,69.48762530727231
5,18,2510.0137552875563,69.19576073818291
5,19,2332.3926295651213,69.31271995924834
5,20,2063.9035576021665,69.59945470515845
5,21,2108.155932500406,69.63041631742546
5,22,2101.251061325003,69.64027518503073
5,23,1824.2900825416034,69.39497702488441
5,24,2631.5241275776557,69.16346118132887
5,25,1855.7549037732717,68.77140883456097
5,26,1961.4840843033132,68.53168548942581
5,27,2645.7771566510746,68.66967429066565
5,28,1946.727505056847,69.14697250414403
5,29,2447.702254707642,69.04375562405302
5,30,1403.350894148092,69.5993235820078
5,31,1736.300868581085,69.32438301963319
5,32,2459.943738213056,69.77249309445911
5,33,2568.4544541633195,69.83134221125488
5,34,2331.5989111097497,69.97885307593307
5,35,2380.8511855461934,70.00552271437162
5,36,2184.4329397957267,69.98894430552086
5,37,1926.983231950161,69.96218453386959
5,38,1645.2855643515484,70.00847596490786
5,39,1856.5952764648887,69.82627463810695
5,40,2207.1408539562076,70.09766623234391
5,41,2428.667590410858,69.74778754255425
5,42,1856.2841676390626,69.97449872053775
5,43,1858.426390548671,69.96785082015673
5,44,2318.1882383175293,69.7527513279233
5,45,2184.785260453952,69.48184068973917
5,46,1972.7623154248,69.56922698477356
5,47,1675.2744885506631,69.71938662328246
5,48,2147.2812689321595,69.83064972321498
5,49,2220.3468488295625,70.09475388190852
5,50,2190.739959404536,70.00399389695693
5,51,2189.861859519849,70.10788866498373
5,52,2167.8306297078752,70.11410336412091
5,53,1942.5751022681372,70.00887350610968
5,54,1732.3910270702559,70.41343581338862
5,55,1780.0136379927785,70.32331697780572
5,56,1937.6504289394047,70.53029174665834
5,57,2064.6877051225556,70.79133170710057
5,58,1951.1254213370034,70.87337043399639
5,59,1902.5684926322367,71.3349462486391
6,0,2159.5630373926247,87.77734570218551
6,1,2705.975627381108,87.83541291592522
6,2,2460.256265438166,87.81666777567507
6,3,2528.9860046952112,87.78556043488265
6,4,2805.0062981399515,88.19011130337775
6,5,2348.595027599128,87.93787116661808
6,6,2489.357948596102,88.45725259447431
6,7,2274.7401927105593,88.81638795171779
6,8,3019.152807324411,88.64030533659398
6,9,2686.537486857061,88.94381648930339
6,10,2402.104240805232,88.91787162797074
6,11,2341.338288916885,88.7375831745834
6,12,2321.0592995816764,88.5180916489608
6,13,2526.067603579246,88.3627690754143
6,14,2585.978336638703,88.04248140415577
6,15,2615.1066327658154,88.19629575885881
6,16,1917.7218703300418,88.34878508487657
6,17,2884.143260843466,88.05902562169132
6,18,3017.6142791527895,88.07766426563579
6,19,2304.3390063739557,88.09397844448445
6,20,2683.340636857995,88.08742652617518
6,21,2677.469360835389,87.8823013143471
6,22,2566.650810312302,87.59295994130237
6,23,2482.474744696868,87.4165118959191
6,24,2295.1835803245485,87.69238754171144
6,25,2843.2355992797593,87.77169658976582
6,26,2188.1487336997047,87.75097254000892
6,27,2879.7718730952333,87.73205237598447
6,28,3211.6414250959865,87.72035245529263
6,29,2573.4572980484877,87.65104672934213
6,30,2555.904834536163,87.6153498696719
6,31,2728.2751661080556,87.77910168328971
6,32,2280.0457249490937,87.54347805857196
6,33,1964.9809511704893,87.71661679303642
6,34,2184.8325812493163,87.32902698377738
6,35,2632.4161444607676,87.81248746111338
6,36,2514.0212896395105,87.98042214502475
6,37,2540.3913706657477,87.95745605756
6,38,2791.5655079978087,87.86359297406041
6,39,2596.0602573230494,87.91751465293318
6,40,2315.4154270085637,88.14195262103436
6,41,2463.354636092856,87.99762020303302
6,42,2676.7955161725995,87.7970236257565
6,43,2524.296910312217,87.79410185925742
6,44,2841.6112328509516,87.84673388638544
6,45,2508.334475477935,88.01126222254024
6,46,2932.9048278066725,88.06866035332942
6,47,2518.9483490544926,87.80588975803433
6,48,2196.3084641788664,87.7863427520884
6,49,2332.9889024536933,87.77269572014687
6,50,2532.8375405706106,87.87642713108715
6,51,2494.692929683751,87.97647416549106
6,52,2535.1848875445144,87.57886886203288
6,53,2234.041944955852,87.58664883376461
6,54,2152.9341402491464,87.75376554377065
6,55,2975.0678128045874,87.93787827129154
6,56,2451.809701822416,88.2443394546718
6,57,2560.4428002621116,88.1711300218559
6,58,2331.8217640391963,88.1345348896313
6,59,2399.38951753911,88.18374190625735
7,0,2401.659140145541,67.91765841871106
7,1,2484.5683967544865,68.13876410861327
7,2,2638.3531864629786,67.80478889925675
7,3,1587.3106053599952,68.09115630234494
7,4,1943.4233363059552,68.09945823619039
7,5,2002.4530380127737,67.7846509678715
7,6,2515.925764292018,67.91538604948249
7,7,2180.5338256125656,67.41963903523767
7,8,2189.613611354837,67.51928208754879
7,9,1909.813475198343,67.61357400275556
7,10,2348.893991078683,67.7300287903059
7,11,2389.3610563548277,67.53075602673682
7,12,2712.458396329929,67.45243044323541
7,13,2345.295583977602,67.26684066464844
7,14,2220.5022704731286,67.10715085890247
7,15,2301.6031278535547,67.45623071310978
7,16,1941.9166029511748,67.18696912741487
7,17,2794.838044078664,67.0877860675367
7,18,2152.7651242326065,67.32183477405461
7,19,2171.8022839095224,67.71063212740309
7,20,2556.8647072323624,67.586637149488
7,21,3000.6794098102328,67.38144319553932
7,22,2576.115557433374,67.41238890491896
7,23,2744.009332650221,67.67397395117086
7,24,2363.0881905503115,67.52204346220296
7,25,2491.4785887123167,67.3685793956705
7,26,2957.5031200885687,67.3174428028925
7,27,2243.890480436949,67.36861217125946
7,28,1949.3490589716725,67.22677480340913
7,29,2713.6111182139093,67.04862657457805
7,30,2039.4136510259996,67.19674586466851
7,31,2709.198192229481,67.29434026103544
7,32,2652.3012515723267,67.10417419062782
7,33,1926.9437458080283,67.45983614180106
7,34,2256.682994177941,67.42224148028312
7,35,2751.945188385299,67.48173965845484
7,36,2490.2532774550637,67.89697826618513
7,37,2160.431476716539,68.10761843064736
7,38,2370.590883299707,68.15911559583961
7,39,2812.027473754341,68.20113202918536
7,40,2514.9757695454714,68.3946609221389
7,41,2244.001126967716,68.24103792618575
7,42,2040.0441876242714,67.88847346002566
7,43,2970.3490848126785,67.58771982077975
7,44,2287.11085875485,67.54097743185076
7,45,2445.708955173312,67.6921479900284
7,46,2611.628992338505,67.54200756120969
7,47,2303.3504316946583,67.60503478690941
7,48,2278.8796079755175,67.93619316676991
7,49,2500.779431322057,68.0640398297602
7,50,2552.3513264308053,68.27290805832217
7,51,2407.7934134416937,68.00648888072956
7,52,2473.393331356374,67.8606452441107
7,53,2194.9019413056544,67.99851350299483
7,54,2724.9718672606723,67.95452302335111
7,55,2446.136849610271,68.28293355724183
7,56,2425.712899677152,68.79389018607186
7,57,2523.139839520045,68.4197047909044
7,58,2579.4894321619413,68.46658549563013
7,59,2740.412772055405,68.5509716585822
8,0,2064.5683276178775,79.1987290231908
8,1,2043.398145627202,79.03676869561981
8,2,1931.9480878715926,79.17710217324958
8,3,2607.076474118431,79.19097526475893
8,4,1747.3402042024543,79.32648864497575
8,5,2465.094568806705,79.15791005813867
8,6,2065.8999728111344,79.1660691451367
8,7,1870.6356288883376,79.32630568566192
8,8,2069.820678230675,79.4149244399735
8,9,1839.8574694723795,79.36201039722579
8,10,2322.819530161341,79.25929903858038
8,11,2624.194278183031,79.11208749556525
8,12,2173.5105405385752,79.2898517115859
8,13,1680.5954029331,78.99295095177155
8,14,1648.408228441981,79.30490892757011
8,15,1940.5476790452756,79.83804975142684
8,16,1936.830843215793,79.8969436847412
8,17,2568.738108583372,80.23808005642883
8,18,2724.556195803929,80.3994349813798
8,19,2413.3238805564483,80.47804183125335
8,20,2339.6134456630007,80.33747893177336
8,21,1860.6454577863174,80.36868191886606
8,22,2055.049736055531,80.28466687870937
8,23,2315.021357050024,80.44859594195114
8,24,2132.6271887005637,80.74065753402095
8,25,1763.598388572958,80.74640703622217
8,26,1891.058426632168,80.4010278551687
8,27,2081.3009170602,80.3798996789145
8,28,2560.140045785649,80.44709644141342
8,29,1798.849075514248,80.85781833744633
8,30,2472.4152314706153,80.92666513675596
8,31,2038.15989315806,80.7436013452106
8,32,1994.4430899916936,80.97585263185552
8,33,2671.4810145933925,81.211075897019
8,34,1959.4502962771273,81.00619849172949
8,35,2148.370996886371,80.64702154406194
8,36,2203.055437068444,80.6049100768989
8,37,1966.2941722525368,80.3041267297521
8,38,2260.1851547839246,80.17757616805726
8,39,1755.1300720999232,79.64870490081822
8,40,2097.850651297819,80.00422722943985
8,41,2604.4828871773707,79.8480835931402
8,42,1925.4415047044754,79.96530125190176
8,43,1806.589491056522,80.06455776586
8,44,2335.9292063284165,80.28009712706343
8,45,2076.0588998690237,80.24326448390387
8,46,1842.710346786041,80.11209552686563
8,47,2038.1614552425515,80.1943924811601
8,48,2380.1805106829843,79.99816248480714
8,49,2553.911693500866,79.88578106710669
8,50,2099.6949345084786,79.73717122326472
8,51,1378.833044731127,80.00843122176835
8,52,2327.1582919407397,79.92345750656189
8,53,2126.202337980471,80.02403532215888
8,54,1637.3413657470467,79.97910319669819
8,55,2344.3845266995577,79.69729993493621
8,56,2194.172502462998,79.41454625197906
8,57,2246.0341175430676,79.38924535880138
8,58,1621.5655780413567,79.68512044329952
8,59,1885.7276497735947,79.55169040694072
9,0,2368.682767886476,82.9682536198714
9,1,2003.765463023674,83.0201670633077
9,2,2437.156958816365,83.14208104838382
9,3,2361.444475300361,83.06180113425765
9,4,2060.234942522577,83.1112736856974
9,5,1986.8703051215111,82.5687752388161
9,6,2439.4799499644932,82.73255338349473
9,7,1599.6322780546416,82.62266954523619
9,8,2494.2582870187525,83.01004574589261
9,9,2314.7501210198157,82.8636350131919
9,10,2253.643076385741,83.14573613238926
9,11,2114.7227549798326,83.01106516660951
9,12,2163.688952062583,82.8392076341337
9,13,2345.3131035156316,83.15936396286678
9,14,2405.4357906520017,83.09630575829414
9,15,2220.96862804253,82.79503686677229
9,16,2573.444941861341,82.74506255293542
9,17,2254.3680346400056,83.39071575144949
9,18,2398.137881226899,83.2287178177279
9,19,2180.60472985553,83.47501829448434
9,20,2342.4931318785225,83.18294956594278
9,21,2584.280689089754,83.01350663450089
9,22,2870.501341582457,83.15653061999897
9,23,2174.3154400195676,83.43016201815088
9,24,2328.868661875414,83.59807303198595
9,25,2453.9318539055357,83.40991600680746
9,26,2115.4470590219544,83.64098154041399
9,27,2208.079409085231,83.57329504252299
9,28,2021.9752349123874,83.69522742366827
9,29,2927.2694844901366,83.40136272708067
9,30,2315.7778457190207,83.6828632229687
9,31,2284.6195913434785,83.77644049356589
9,32,1989.7939502731292,83.9034938686495
9,33,2252.3687292158284,84.10793120278565
9,34,2664.7278241866184,84.57958213697256
9,35,2482.401960681266,84.6221582896443
9,36,2366.827299190394,84.543951616735
9,37,2410.0571617557002,84.4716836524944
9,38,2359.0503015980776,84.72863974495614
9,39,2006.5492391333007,84.99583140128375
9,40,2703.646528919153,84.92090152443073
9,41,1671.9555390146147,84.88200679840179
9,42,2697.610372685526,84.8269009308812
9,43,2008.7213390287197,84.76487979984185
9,44,2560.698016668559,84.84147508387805
9,45,2236.832378966285,84.77741924433991
9,46,2190.9845640040467,84.60820051194841
9,47,2793.124715558026,84.480799702932
9,48,2673.659564964842,84.73764115276485
9,49,2608.0052781615814,84.61242186042327
9,50,2429.631035818176,84.59185299536574
9,51,2037.4014504981546,84.69193401511514
9,52,1954.8000713692522,84.97540650804744
9,53,2169.1268195276753,85.03374041184402
9,54,2393.4983701810356,84.97092222730271
9,55,2484.5201491597754,84.85308329592073
9,56,2569.9011979543666,84.5499407119185
9,57,2346.4258825811166,84.93280263200757
9,58,2008.4126113355208,84.8362275856145
9,59,2462.684363614868,84.85212155824946
10,0,2212.505491219575,65.81487179729
10,1,2297.7329020060383,66.0120823578152
10,2,2230.262058516061,65.94786386623194
10,3,2309.0885717983265,66.30163608303425
10,4,2067.526337522735,66.11189777066049
10,5,2439.4406622235992,66.04468852478067
10,6,1455.5155976332965,66.29882232304247
10,7,1946.7180056513305,66.30157260889153
10,8,2206.9105606082117,66.32673824625375
10,9,2320.1520065792192,66.21199999225125
10,10,2261.248200890332,66.1400995217406
10,11,2328.9596057037584,66.23438819461252
10,12,1826.6848508241287,66.48803028156355
10,13,1946.5274279032928,66.67052353388657
10,14,2217.5026554579094,67.02385037391826
10,15,2040.2766667259516,66.96269348154028
10,16,2101.4905796711873,66.90281413299503
10,17,2347.2990320201225,66.54838544369959
10,18,1791.211735693601,66.37587742116867
10,19,2392.40873902958,66.6809751245692
10,20,2075.981695876266,66.65128023000409
10,21,2128.3321103714616,66.88092658546937
10,22,1829.1105211803351,66.96473102360817
10,23,2399.8757503722363,67.02695514474748
10,24,2164.1909464171304,67.2197780665103
10,25,1296.3467735377362,67.46067386910477
10,26,1911.09375649928,67.12003075790727
10,27,2260.6772412950013,67.37484548254278
10,28,2066.0819070492,67.57077552891691
10,29,2590.999938834101,67.77094238360819
10,30,2599.305820248925,67.855473159899
10,31,2129.946553107985,67.53214102457535
10,32,2033.4977149985227,67.373078555699
10,33,2758.599276686851,67.25331920941392
10,34,2144.277903472853,67.35881609734469
10,35,2120.3971953492432,67.69612750881892
10,36,1920.5216529171717,67.75930806590797
10,37,1884.575285728093,67.52423098908064
10,38,1923.7857341659217,67.54065878905688
10,39,1978.5257940823294,67.41890065377758
10,40,1685.4212223359573,67.45707112874555
10,41,1655.9003492282068,67.66770779060157
10,42,2132.048387317858,67.37298555228256
10,43,2014.5537383225483,67.2346013780625
10,44,2203.0688145632616,67.49025609673131
10,45,1544.7647205437838,67.58631998020934
10,46,2059.276622767515,67.72682693558644
10,47,2171.275449908814,67.56812670709955
10,48,2011.6002807375219,67.42135220855704
10,49,2430.1186030170866,67.38369218224213
10,50,2677.6736671634094,67.29748765509922
10,51,1894.7944313643684,67.02234504022252
10,52,1566.374558560724,66.77577004680022
10,53,2187.4544567409525,66.86710751958861
10,54,1632.9592508278672,67.10772001495054
10,55,1962.3981459324755,67.15589917780285
10,56,2590.9826499141345,67.2724532502647
10,57,2026.7572670657576,67.10467703821693
10,58,1461.7718410387158,67.0446833380566
10,59,2043.977389789199,66.85547328608719
11,0,2067.476959158257,74.42523072378253
11,1,2039.3972547435253,74.30399083028568
11,2,2157.450450875967,74.3858079989541
11,3,1779.734326053095,74.71047755584269
11,4,2077.27760960067,74.71808857649468
11,5,2319.318376262916,74.73713903301011
11,6,2392.7950394599225,74.75742867252139
11,7,1923.1228368938175,74.85359057397717
11,8,1763.7361870897503,74.91986327645665
11,9,2096.8850520926107,74.87953457996232
11,10,2068.2927958542696,74.50817272585392
11,11,1942.2365769636604,74.54812059859154
11,12,2154.810966885169,74.33635739928957
11,13,2486.566401545359,74.11380913714545
11,14,2397.69120944397,74.161476949759
11,15,1912.985856332808,74.54171681567742
11,16,1748.7629997590047,74.77205298150682
